CODIGO;FECHAPEDIDO;NUMERO;REFERENCIA;CANTIDADCOMPRA;UNIDADESCONSUMOCONTENIDAS;PRECIO;IMPORTELINEA;TIPOCOMPRA;ORIGEN;TGL;PRODUCTO
E64932;17/06/15;568908/15;39001;100;5;5.24537;104.9074;Compra menor;0-0-2;ALMACENABLE;HIDROGEL-37
E65485;17/06/15;569164/15;31150;50;5;8.250039;82.50039;Compra menor;0-6-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
E64946;17/06/15;569411/15;66800248;200;10;18.7;374;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64983;17/06/15;568950/15;157027.7;330;10;17.27;569.91;Compra menor;0-0-2;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;17/06/15;568908/15;3533;573;3;1.8513;353.5983;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E66071;17/06/15;569333/15;420680;150;10;20.9;313.5;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;17/06/15;567410/15;420680;200;10;20.9;418;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E64488;17/06/16;611862/16;284300;100;50;441.639;883.278;Compra menor;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64764;17/06/16;611766/16;37147;3840;640;68.288;409.728;Compra menor;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64765;17/06/16;611689/16;1385;1200;300;61.722222;246.888888;Compra menor;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64911;17/06/16;611695/16;20701;600;300;792;1584;Compra menor;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
B40558;17/06/19;541592/19;400505;10;1;9.9;99;Compra menor;0-18-108;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64488;17/06/19;541174/19;284300;500;50;354.754125;3547.54125;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64911;17/06/19;540849/19;20701;900;300;792;2376;Compra menor;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E70130;17/06/19;540853/19;187662;130;5;12.65;328.9;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64983;17/06/19;541132/19;157027.7;370;10;17.259;638.583;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65007;17/06/19;540844/19;20415;100;50;215.325;430.65;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO / SACRO-11
E66071;17/06/19;540846/19;420680;800;10;20.9;1672;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;17/06/19;540850/19;420680;120;10;20.9;250.8;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682;17/06/19;541134/19;166680.2;80;10;132;1056;Compra menor;0-10-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E85769;17/06/19;540815/19;33435;50;10;21.23;106.15;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99808;17/06/19;541054/19;178567.1;20;10;62.7;125.4;Compra menor;0-10-149;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E65007;17/06/20;630666/20;20415;100;50;215.325;430.65;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO / SACRO-11
E66071;17/06/20;629576/20;420680;140;10;20.9;292.6;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B40558;17/06/21;604850/21;400505;10;1;11.22;112.2;Compra menor;0-11-134;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;17/06/21;604876/21;400505;2;1;11.22;22.44;Compra menor;0-11-112;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;17/06/21;604948/21;400505;5;1;11.22;56.1;Compra menor;0-18-172;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;17/06/21;604990/21;400505;6;1;11.22;67.32;Compra menor;0-11-110;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64544;17/06/21;605660/21;420621;150;10;42.349958;635.24937;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663;17/06/21;605650/21;413568;100;100;527.9985;527.9985;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64663;17/06/21;605662/21;413568;800;100;527.9985;4223.988;Concurso;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43331;17/06/21;604781/21;ULTVFL05MD;5;5;577.5;577.5;Compra menor;0-11-112;TRANSITO;EQ. DE PRESION NEGATIVA CON INSTILACIàN-33
E65007;17/06/21;605849/21;20415;50;50;215.325;215.325;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO / SACRO-11
E66071;17/06/21;604449/21;420680;120;10;18.59;223.08;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
C56207;17/06/22;727750/22;1492.00;350;350;108.4545;108.4545;Compra menor;0-10-1;ALMACENABLE;TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
E64764;17/06/22;727516/22;1383;600;300;27.588;55.176;Concurso;0-10-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64911;17/06/22;727516/22;20701;300;300;766.128;766.128;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64543;17/06/22;728536/22;403770;5;5;12.1;12.1;Compra menor;0-14-30;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;17/06/22;728567/22;403770;10;5;12.1;24.2;Compra menor;0-15-58;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
F43581;17/06/22;726564/22;M8275052/5;10;5;440;880;Compra menor;0-11-151;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E85758;17/06/22;727493/22;33436;380;10;27.280155;1036.64589;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99808;17/06/22;728546/22;178567.1;30;10;62.595;187.785;Concurso;0-14-30;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;17/06/22;728547/22;178567.1;30;10;62.595;187.785;Concurso;0-14-20;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;17/06/22;728563/22;178567.1;60;10;62.595;375.57;Concurso;0-15-58;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691;17/07/15;643418/15;400403;20;10;102.803729;205.607458;Compra menor;0-10-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64898;17/07/15;643138/15;0037447;1050;350;577.5;1732.5;Concurso;0-11-118;TRANSITO;APàSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E64911;17/07/15;643731/15;20701;300;300;792;792;Concurso;0-6-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
B41691;17/07/17;537722/17;400403;50;10;102.802;514.01;Compra menor;0-10-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64750;17/07/17;537673/17;1626W;600;200;61.6;184.8;Compra menor;0-4-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64751;17/07/17;537673/17;1624W;1200;400;44;132;Compra menor;0-4-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64663;17/07/17;537899/17;413568;30;5;26.950275;161.70165;Concurso;0-4-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485;17/07/17;537857/17;33115;30;5;6.599996;39.599976;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
B41691;17/07/18;685601/18;400403;60;10;102.802;616.812;Compra menor;0-0-2;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64751;17/07/18;685539/18;1624W;1200;400;44;132;Compra menor;0-0-2;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64765;17/07/18;685687/18;37167;480;480;83.96784;83.96784;Concurso;0-0-2;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64761;17/07/18;686521/18;265868.4;50;5;13.497;134.97;Compra menor;0-0-13;TRANSITO;APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64761;17/07/18;685388/18;265868.4;50;5;13.497;134.97;Compra menor;0-0-57;TRANSITO;APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64983;17/07/18;685764/18;157027.7;100;10;17.259;172.59;Concurso;0-0-2;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;17/07/18;685646/18;33533;1008;3;1.8513;622.0368;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E85758;17/07/18;685646/18;33436;50;10;28.16;140.8;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99808;17/07/18;686422/18;178567.1;10;10;62.7;62.7;Compra menor;0-10-149;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558;17/07/19;663752/19;400505;5;1;9.9;49.5;Compra menor;0-18-172;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;17/07/19;660458/19;400403;130;10;102.802;1336.426;Compra menor;0-10-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64544;17/07/19;663978/19;420621;80;10;42.9;343.2;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64751;17/07/19;660442/19;1624W;1200;400;44;132;Compra menor;0-0-2;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64932;17/07/19;663959/19;39001;375;5;5.24537;393.40275;Compra menor;0-10-1;ALMACENABLE;HIDROGEL-37
E64932;17/07/19;660572/19;39001;100;5;5.24537;104.9074;Compra menor;0-0-2;ALMACENABLE;HIDROGEL-37
E65486;17/07/19;663958/19;33110;680;10;5.3416;363.2288;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E66071;17/07/19;663978/19;420680;120;10;20.9;250.8;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;17/07/19;663980/19;420680;130;10;20.9;271.7;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;17/07/19;663981/19;420680;740;10;20.9;1546.6;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758;17/07/19;660572/19;33436;80;10;28.16;225.28;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E64764;17/07/20;785587/20;37147;3200;640;60.69888;303.4944;Concurso;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E65485;17/07/20;787377/20;33115;250;5;6.599996;329.9998;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
F43580;17/07/20;785804/20;409729;5;5;324.148;324.148;Compra menor;0-11-113;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581;17/07/20;785804/20;409726;20;5;342.166;1368.664;Compra menor;0-11-113;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64946;17/07/20;787808/20;66800248;200;10;16.5;330;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64983;17/07/20;787648/20;157027.7;500;10;17.259;862.95;Compra menor;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65486;17/07/20;787377/20;33110;610;10;5.3416;325.8376;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
B41691;17/07/23;870214/23;400403;220;10;107.03;2354.66;Concurso;0-8--1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64765;17/07/23;870268/23;0037167;1120;560;104.412;208.824;Compra menor;0-8--1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64543;17/07/23;872616/23;403770;10;5;12.1;24.2;Compra menor;0-14-22;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;17/07/23;872623/23;403770;10;5;12.1;24.2;Compra menor;0-14-56;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;17/07/23;870231/23;413568;310;5;26.399925;1636.79535;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E78950;17/07/23;872290/23;423289;12;12;77.88;77.88;Compra menor;0-12-135;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808;17/07/23;872613/23;178567.1;20;10;62.59;125.18;Compra menor;0-14-22;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;17/07/23;872618/23;178567.1;60;10;62.59;375.54;Compra menor;0-14-56;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;17/07/23;871858/23;178567.1;80;10;62.59;500.72;Compra menor;0-14-25;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691;17/08/15;693757/15;400403;30;10;102.803729;308.411187;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691;17/08/15;693397/15;400403;20;10;102.803729;205.607458;Compra menor;0-18-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983;17/08/15;693816/15;157027.7;330;10;17.27;569.91;Compra menor;0-6-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;17/08/15;693773/15;3533;1002;3;1.8513;618.3342;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E73753;17/08/15;693404/15;MAP190;250;50;319;1595;Compra menor;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E64911;17/08/16;762392/16;20701;300;300;792;792;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E70130;17/08/16;762697/16;187662;70;5;12.65;177.1;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
B40558;17/08/17;602734/17;400505;10;1;9.9;99;Compra menor;0-18-109;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64663;17/08/17;602577/17;413568;600;100;539.0055;3234.033;Concurso;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932;17/08/17;602631/17;39001;60;5;5.24537;62.94444;Compra menor;0-4-1;ALMACENABLE;HIDROGEL-37
E64946;17/08/17;602633/17;66800248;120;60;99;198;Concurso;0-4-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65056;17/08/17;602631/17;33533;120;3;1.8513;74.052;Compra menor;0-4-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;17/08/17;602598/17;33110;700;10;5.3416;373.912;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65509;17/08/17;602623/17;161445.2;200;10;53.888999;1077.77998;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E64751;17/08/18;865314/18;1624W;1600;400;44;176;Compra menor;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64764;17/08/18;868129/18;37147;1280;640;60.69888;121.39776;Concurso;0-10-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E70130;17/08/18;868143/18;187662;65;5;12.65;164.45;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64983;17/08/18;865292/18;157027.7;1000;10;17.259;1725.9;Concurso;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;17/08/18;865315/18;33533;219;3;1.8513;135.1449;Compra menor;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65509;17/08/18;868124/18;161445.2;300;10;53.888999;1616.66997;Concurso;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
B40558;17/08/20;877882/20;400505;5;1;9.9;49.5;Compra menor;0-18-172;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;17/08/20;878161/20;400403;50;10;102.802;514.01;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64750;17/08/20;878389/20;4630;400;50;13.749996;109.999968;Concurso;0-4-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64911;17/08/20;878298/20;20701;600;300;766.128;1532.256;Concurso;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64543;17/08/20;877664/20;403770;10;5;12.1;24.2;Compra menor;0-4-111;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64932;17/08/20;878387/20;7311;280;40;30.822;215.754;Concurso;0-10-1;ALMACENABLE;HIDROGEL-37
E64946;17/08/20;878271/20;34100;200;10;13.959;279.18;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65486;17/08/20;878271/20;33110;610;10;4.6178;281.6858;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65894;17/08/20;878384/20;157028.4;200;10;34.98;699.6;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E66071;17/08/20;878291/20;420680;150;10;18.59;278.85;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E64543;17/08/21;813230/21;403770;30;5;12.1;72.6;Compra menor;0-3-186;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
F43581;17/08/21;813335/21;M8275052/5;10;5;440;880;Compra menor;0-1-111;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E65056;17/08/21;812790/21;33533;255;3;0.989571;84.113535;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;17/08/21;812783/21;33110;20;10;4.6178;9.2356;Concurso;0-4-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65486;17/08/21;812788/21;33110;600;10;4.6178;277.068;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E66071;17/08/21;812807/21;420680;200;10;18.59;371.8;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E67462;17/08/21;810155/21;152026.5;10;10;65.56;65.56;Compra menor;0-11-153;;APOSITO DE HIDROCOLOIDE C/ PLATA-5
E78950;17/08/21;810140/21;TR101;12;12;77.88;77.88;Compra menor;0-12-135;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758;17/08/21;812791/21;33436;140;10;27.280155;381.92217;Concurso;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;17/08/21;812922/21;178565.7;100;10;47.19;471.9;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
B40558;17/08/22;995797/22;400505;6;1;13.189;79.134;Compra menor;0-14-32;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64488;17/08/22;996222/22;284300;360;30;198.002475;2376.0297;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E65056;17/08/22;995982/22;33533;204;3;0.989571;67.290828;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;17/08/22;995979/22;33110;320;10;4.6178;147.7696;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E69682;17/08/22;996203/22;166680.2;100;10;131.89;1318.9;Concurso;0-10-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E73753;17/08/22;996187/22;MAP190;190;10;57.199643;1086.793217;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E99807;17/08/22;996203/22;178565.7;120;10;47.19;566.28;Concurso;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;17/08/22;996821/22;178567.1;80;10;62.595;500.76;Concurso;0-14-25;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;17/08/22;996824/22;178567.1;100;10;62.595;625.95;Concurso;0-14-49;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691;17/08/23;992289/23;400403;230;10;107.03;2461.69;Concurso;0-8--1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663;17/08/23;989938/23;413568;200;100;527.9985;1055.997;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64764;17/08/23;992342/23;37147;2560;640;78.0032;312.0128;Compra menor;0-8--1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64543;17/08/23;992010/23;403770;5;5;12.1;12.1;Compra menor;0-14-35;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E70130;17/08/23;990048/23;187662;170;5;11.99;407.66;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64946;17/08/23;992309/23;34100;150;10;13.959;209.385;Compra menor;0-4-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64946;17/08/23;992313/23;34100;300;10;13.959;418.77;Compra menor;0-8--1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65056;17/08/23;992309/23;33533;210;3;0.989571;69.26997;Compra menor;0-4-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65159;17/08/23;992367/23;281 421;7000;1000;15.3009;107.1063;Compra menor;0-8--1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E65509;17/08/23;989936/23;161445.2;80;80;429.44;429.44;Compra menor;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;17/08/23;992331/23;420680;2000;10;18.59;3718;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071;17/08/23;990048/23;420680;3010;10;18.59;5595.59;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753;17/08/23;992262/23;MAP190;350;50;197.83335;1384.83345;Concurso;0-8--1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E78950;17/08/23;993283/23;423289;12;12;77.88;77.88;Compra menor;0-4-187;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950;17/08/23;991948/23;423289;12;12;77.88;77.88;Compra menor;0-4-111;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758;17/08/23;992313/23;33436;400;10;27.280155;1091.2062;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769;17/08/23;992313/23;33435;50;10;20.899808;104.49904;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807;17/08/23;992362/23;178565.7;120;10;47.19;566.28;Compra menor;0-4-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807;17/08/23;992370/23;178565.7;200;10;47.19;943.8;Compra menor;0-13-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807;17/08/23;990086/23;178565.7;710;10;47.19;3350.49;Compra menor;0-8--1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;17/08/23;991962/23;178567.1;20;10;62.59;125.18;Compra menor;0-5-19;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F43585;17/08/23;992935/23;M8275096/10;10;10;1126.4;1126.4;Compra menor;0-10-155;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
B41691;17/09/15;748589/15;400403;20;10;102.803729;205.607458;Compra menor;0-18-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64898;17/09/15;748564/15;0037447;1050;350;577.5;1732.5;Concurso;0-11-118;TRANSITO;APàSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E65485;17/09/15;748617/15;31150;60;5;8.250039;99.000468;Compra menor;0-6-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
B41691;17/09/18;931364/18;400403;30;10;102.802;308.406;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64544;17/09/18;931439/18;420621;180;10;42.9;772.2;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64750;17/09/18;931310/18;1626W;1000;200;61.6;308;Compra menor;0-10-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64898;17/09/18;931264/18;0037447;350;350;577.5;577.5;Concurso;0-6-95;TRANSITO;APàSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E64543;17/09/18;931281/18;403770;20;5;12.1;48.4;Compra menor;0-4-111;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;17/09/18;931438/18;413568;225;5;26.950275;1212.762375;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E70130;17/09/18;931438/18;187662;60;5;12.65;151.8;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
