CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO
E99808,2023-02-16,187407/23,178567.1,10,10,62.59,62.59,Compra menor,0-14-21,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-02-16,187847/23,178567.1,50,10,62.59,312.95,Compra menor,0-14-45,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F46846,2023-02-16,192480/23,66802003,5,1,154.0,770.0,Compra menor,0-11-112,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27
F43580,2023-03-16,341267/23,409729,15,5,437.02,1311.06,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-03-16,341267/23,409726,15,5,461.31,1383.93,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-03-16,345579/23,409726,5,5,461.31,461.31,Compra menor,0-18-174,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E99807,2023-03-16,343830/23,178565.7,80,10,47.19,377.52,Compra menor,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-03-16,343891/23,178567.1,80,10,62.59,500.72,Compra menor,0-14-25,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-16,345794/23,178567.1,20,10,62.59,125.18,Compra menor,0-12-123,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-16,343966/23,178567.1,80,10,62.59,500.72,Compra menor,0-15-27,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-03-16,345579/23,409721,3,3,1633.22,1633.22,Compra menor,0-18-174,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
E64751,2023-05-16,606020/23,4628,1600,100,9.900001,158.400016,Concurso,0-8--1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64543,2023-05-16,607698/23,403770,10,5,12.1,24.2,Compra menor,0-14-53,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-05-16,606303/23,413568,330,5,26.399925,1742.39505,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2023-05-16,608054/23,409729,5,5,437.02,437.02,Compra menor,0-18-108,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2023-05-16,607283/23,409729,5,5,437.02,437.02,Compra menor,0-18-174,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-05-16,608054/23,409726,10,5,461.31,922.62,Compra menor,0-18-108,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2023-05-16,606800/23,M8275052/5,10,5,440.0,880.0,Compra menor,0-11-151,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E99808,2023-05-16,608248/23,178567.1,100,10,62.59,625.9,Compra menor,0-14-32,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-05-16,608054/23,409721,3,3,1633.22,1633.22,Compra menor,0-18-108,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
F43325,2023-05-16,608054/23,409761,20,10,733.21,1466.42,Compra menor,0-18-108,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
F43585,2023-05-16,606804/23,M8275096/10,10,10,1126.4,1126.4,Compra menor,0-11-151,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
F44200,2023-05-16,605751/23,421551,3,1,111.1022,333.3066,Compra menor,0-7-92,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
E64488,2023-06-16,749377/23,284300,330,30,198.002475,2178.027225,Concurso,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64543,2023-06-16,745264/23,403770,100,100,242.0,242.0,Compra menor,0-14-25,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64750,2023-06-16,748142/23,4630,1000,500,137.49996,274.99992,Concurso,0-8--1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64751,2023-06-16,748978/23,4628,1200,100,9.900001,118.800012,Concurso,0-0-2,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64543,2023-06-16,749524/23,403770,30,5,12.1,72.6,Compra menor,0-14-45,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-06-16,749528/23,403770,10,5,12.1,24.2,Compra menor,0-14-21,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E65159,2023-06-16,748061/23,281 421,1000,1000,15.3009,15.3009,Compra menor,0-13-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E78950,2023-06-16,748914/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808,2023-06-16,745265/23,178567.1,80,10,62.59,500.72,Compra menor,0-14-25,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-06-16,749525/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-45,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-06-16,749531/23,178567.1,100,10,62.59,625.9,Compra menor,0-14-32,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-06-16,749509/23,178567.1,10,10,62.59,62.59,Compra menor,0-14-21,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-06-16,749513/23,178567.1,40,10,62.59,250.36,Compra menor,0-14-40,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-06-16,748175/23,409721,3,3,1772.044,1772.044,Compra menor,0-18-174,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
E85758,2023-07-16,867849/23,33436,140,10,27.280155,381.92217,Compra menor,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E64543,2023-08-16,988177/23,403770,10,5,12.1,24.2,Compra menor,0-14-22,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64983,2023-08-16,987826/23,157027.7,1000,10,15.345,1534.5,Compra menor,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65486,2023-08-16,988676/23,33110,380,10,4.6178,175.4764,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E85758,2023-08-16,988676/23,33436,320,10,27.280155,872.96496,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-08-16,987289/23,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-08-16,988178/23,178567.1,20,10,62.59,125.18,Compra menor,0-14-22,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691,2023-10-16,1270249/23,400403,100,10,107.03,1070.3,Concurso,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2023-10-16,1268310/23,400403,240,10,107.03,2568.72,Concurso,0-8--1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2023-10-16,1268314/23,400403,100,10,107.03,1070.3,Concurso,0-7-3,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64765,2023-10-16,1268596/23,0037167,560,560,104.412,104.412,Compra menor,0-0-2,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64911,2023-10-16,1268509/23,20701,1200,300,766.128,3064.512,Concurso,0-7-3,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64932,2023-10-16,1269236/23,7311,600,40,30.822,462.33,Compra menor,0-7-3,ALMACENABLE,HIDROGEL-37
E64983,2023-10-16,1268750/23,157027.7,1600,160,245.52,2455.2,Compra menor,0-7-3,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2023-10-16,1268439/23,33533,600,3,0.989571,197.9142,Compra menor,0-7-3,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65159,2023-10-16,1268747/23,281 421,5000,1000,15.3009,76.5045,Compra menor,0-7-3,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E65201,2023-10-16,1268439/23,3760,400,10,12.87,514.8,Compra menor,0-7-3,ALMACENABLE,APOSITO DE ALGINATO C/ PLATA-6
E65894,2023-10-16,1268740/23,157028.4,430,10,34.98,1504.14,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2023-10-16,1268437/23,420680,3600,180,334.62,6692.4,Compra menor,0-7-3,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E70130,2023-10-16,1268437/23,187662,200,50,119.9,479.6,Compra menor,0-7-3,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E99807,2023-10-16,1268750/23,178565.7,1000,10,47.19,4719.0,Compra menor,0-7-3,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
F43325,2023-10-16,1269416/23,409761,10,10,795.5275,795.5275,Compra menor,0-6-132,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
E64764,2023-01-17,55130/23,37147,640,640,73.92,73.92,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
F43580,2023-01-17,54665/23,409729,5,5,437.02,437.02,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2023-01-17,54665/23,409726,10,5,461.31,922.62,Compra menor,0-18-104,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64946,2023-01-17,53432/23,34100,110,10,13.959,153.549,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E85758,2023-01-17,55132/23,33436,480,240,654.72372,1309.44744,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2023-01-17,53814/23,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-01-17,54461/23,178567.1,10,10,62.59,62.59,Compra menor,0-6-76,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558,2023-02-17,203973/23,400505,5,1,13.189,65.945,Compra menor,0-18-172,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
C56207,2023-02-17,204658/23,1492.00,350,350,108.4545,108.4545,Compra menor,0-18-1,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
E64543,2023-02-17,205471/23,403770,5,5,12.1,12.1,Compra menor,0-14-53,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E65485,2023-02-17,204435/23,33115,215,5,5.6529,243.0747,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E64983,2023-02-17,206118/23,157027.7,280,10,15.345,429.66,Compra menor,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2023-02-17,204439/23,33533,201,3,0.989571,66.301257,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E73753,2023-02-17,204847/23,MAP190,350,10,57.199643,2001.987505,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E85758,2023-02-17,206109/23,33436,360,10,27.280155,982.08558,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99808,2023-03-17,349561/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-45,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-03-17,350288/23,178567.1,20,10,62.59,125.18,Compra menor,0-15-15,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558,2023-04-17,470250/23,400505,5,1,9.88899,49.44495,Concurso,0-18-105,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558,2023-04-17,472108/23,400505,4,1,9.88899,39.55596,Concurso,0-14-32,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558,2023-04-17,471884/23,400505,2,1,9.88899,19.77798,Concurso,0-11-67,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64488,2023-04-17,470628/23,284300,450,30,198.002475,2970.037125,Concurso,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64764,2023-04-17,470542/23,37147,1280,640,78.0032,156.0064,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64543,2023-04-17,471400/23,403770,10,5,12.1,24.2,Compra menor,0-14-40,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-04-17,471402/23,403770,10,5,12.1,24.2,Compra menor,0-14-53,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43580,2023-04-17,471892/23,M8275051/5,10,5,412.5,825.0,Compra menor,0-11-67,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
E65894,2023-04-17,470630/23,157028.4,220,10,34.98,769.56,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E99808,2023-04-17,472444/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-56,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F44200,2023-04-17,471893/23,421551,5,1,111.1022,555.511,Compra menor,0-11-67,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
B40558,2023-05-17,613245/23,400505,2,1,9.88899,19.77798,Concurso,0-11-69,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64544,2023-05-17,614196/23,420621,340,10,42.349958,1439.898572,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64911,2023-05-17,614391/23,20701,300,300,766.128,766.128,Concurso,0-8--1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64543,2023-05-17,611280/23,403770,10,5,12.1,24.2,Compra menor,0-14-56,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-05-17,611286/23,403770,5,5,12.1,12.1,Compra menor,0-14-35,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-05-17,608729/23,403770,20,5,12.1,48.4,Compra menor,0-14-36,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-05-17,614196/23,413568,365,5,26.399925,1927.194525,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E70130,2023-05-17,613449/23,187662,70,5,11.99,167.86,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
F43581,2023-05-17,614410/23,M8275052/5,5,5,440.0,0.0,Compra menor,0-7-87,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64932,2023-05-17,613858/23,7311,500,10,7.7055,385.275,Compra menor,0-8--1,ALMACENABLE,HIDROGEL-37
E64983,2023-05-17,613772/23,157027.7,220,10,15.345,337.59,Compra menor,0-8--1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E64983,2023-05-17,608541/23,157027.7,1220,10,15.345,1872.09,Compra menor,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E66071,2023-05-17,613449/23,420680,610,10,18.59,1133.99,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E78950,2023-05-17,613352/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2023-05-17,608518/23,33436,320,10,27.280155,872.96496,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758,2023-05-17,613451/23,33436,420,10,27.280155,1145.76651,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769,2023-05-17,613451/23,33435,20,10,20.899808,41.799616,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E85769,2023-05-17,614197/23,33435,20,10,20.899808,41.799616,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807,2023-05-17,614470/23,178565.7,130,10,47.19,613.47,Compra menor,0-4-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2023-05-17,614195/23,178565.7,100,10,47.19,471.9,Compra menor,0-8--1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-05-17,611284/23,178567.1,30,10,62.59,187.77,Compra menor,0-14-35,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-05-17,611077/23,178567.1,200,10,62.59,1251.8,Compra menor,0-5-46,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-05-17,608726/23,178567.1,120,10,62.59,751.08,Compra menor,0-14-36,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691,2023-07-17,870214/23,400403,220,10,107.03,2354.66,Concurso,0-8--1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64765,2023-07-17,870268/23,0037167,1120,560,104.412,208.824,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64543,2023-07-17,872616/23,403770,10,5,12.1,24.2,Compra menor,0-14-22,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-07-17,872623/23,403770,10,5,12.1,24.2,Compra menor,0-14-56,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-07-17,870231/23,413568,310,5,26.399925,1636.79535,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E78950,2023-07-17,872290/23,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808,2023-07-17,872613/23,178567.1,20,10,62.59,125.18,Compra menor,0-14-22,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-07-17,872618/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-56,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2023-07-17,871858/23,178567.1,80,10,62.59,500.72,Compra menor,0-14-25,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691,2023-08-17,992289/23,400403,230,10,107.03,2461.69,Concurso,0-8--1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2023-08-17,989938/23,413568,200,100,527.9985,1055.997,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64764,2023-08-17,992342/23,37147,2560,640,78.0032,312.0128,Compra menor,0-8--1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64543,2023-08-17,992010/23,403770,5,5,12.1,12.1,Compra menor,0-14-35,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E70130,2023-08-17,990048/23,187662,170,5,11.99,407.66,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64946,2023-08-17,992309/23,34100,150,10,13.959,209.385,Compra menor,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64946,2023-08-17,992313/23,34100,300,10,13.959,418.77,Compra menor,0-8--1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2023-08-17,992309/23,33533,210,3,0.989571,69.26997,Compra menor,0-4-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65159,2023-08-17,992367/23,281 421,7000,1000,15.3009,107.1063,Compra menor,0-8--1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E65509,2023-08-17,989936/23,161445.2,80,80,429.44,429.44,Compra menor,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E66071,2023-08-17,992331/23,420680,2000,10,18.59,3718.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071,2023-08-17,990048/23,420680,3010,10,18.59,5595.59,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2023-08-17,992262/23,MAP190,350,50,197.83335,1384.83345,Concurso,0-8--1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E78950,2023-08-17,993283/23,423289,12,12,77.88,77.88,Compra menor,0-4-187,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2023-08-17,991948/23,423289,12,12,77.88,77.88,Compra menor,0-4-111,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2023-08-17,992313/23,33436,400,10,27.280155,1091.2062,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769,2023-08-17,992313/23,33435,50,10,20.899808,104.49904,Compra menor,0-8--1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807,2023-08-17,992362/23,178565.7,120,10,47.19,566.28,Compra menor,0-4-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2023-08-17,992370/23,178565.7,200,10,47.19,943.8,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2023-08-17,990086/23,178565.7,710,10,47.19,3350.49,Compra menor,0-8--1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2023-08-17,991962/23,178567.1,20,10,62.59,125.18,Compra menor,0-5-19,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F43585,2023-08-17,992935/23,M8275096/10,10,10,1126.4,1126.4,Compra menor,0-10-155,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
E64544,2023-10-17,1274669/23,420621,810,10,42.349958,3430.346598,Compra menor,0-8--1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64543,2023-10-17,1279129/23,403770,10,5,12.1,24.2,Compra menor,0-14-56,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
F43580,2023-10-17,1271614/23,M8275051/5,10,5,412.5,825.0,Compra menor,0-11-153,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F50071,2023-10-17,1279047/23,421554,10,5,114.95,229.9,Compra menor,0-11-168,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
E64932,2023-10-17,1274990/23,7311,620,10,7.7055,477.741,Compra menor,0-8--1,ALMACENABLE,HIDROGEL-37
E65201,2023-10-17,1274674/23,3760,130,10,12.87,167.31,Compra menor,0-8--1,ALMACENABLE,APOSITO DE ALGINATO C/ PLATA-6
E78950,2023-10-17,1279206/23,423289,12,12,77.88,77.88,Compra menor,0-4-187,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808,2023-10-17,1279132/23,178567.1,60,10,62.59,375.54,Compra menor,0-14-56,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F42922,2023-10-17,1279692/23,409721,3,3,1772.044,1772.044,Compra menor,0-18-174,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29
F43581,2023-10-17,1271614/23,M8275052/10,10,10,880.0,880.0,Compra menor,0-11-153,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F46843,2023-10-17,1279043/23,66802004,10,1,165.0,1650.0,Compra menor,0-11-168,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28
F46846,2023-10-17,1279043/23,66802003,10,1,154.0,1540.0,Compra menor,0-11-168,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27
B41691,2023-01-18,62411/23,400403,100,10,134.431,1344.31,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64488,2023-01-18,63314/23,284300,60,30,198.002475,396.00495,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64543,2023-01-18,63623/23,403770,30,5,12.1,72.6,Compra menor,0-3-186,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-01-18,64606/23,403770,60,5,12.1,145.2,Compra menor,0-14-45,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2023-01-18,57445/23,403770,30,5,12.1,72.6,Compra menor,0-14-32,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2023-01-18,62514/23,413568,305,5,26.399925,1610.395425,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2023-01-18,56850/23,M8275051/5,5,5,412.5,412.5,Compra menor,0-4-111,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43585,2023-01-18,56850/23,M8275098/5,10,5,510.4,1020.8,Compra menor,0-4-111,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35
E64932,2023-01-18,63384/23,7311,120,40,30.822,92.466,Concurso,0-0-2,ALMACENABLE,HIDROGEL-37
E64940,2023-01-18,63314/23,291010,70,70,227.15154,227.15154,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E66071,2023-01-18,62514/23,420680,530,10,18.59,985.27,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
