CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO
E99807,2021-11-10,1012773/21,178565.7,90,10,47.19,424.71,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64488,2022-11-10,1254318/22,284300,480,30,198.002475,3168.0396,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64543,2022-11-10,1257314/22,403770,5,5,12.1,12.1,Compra menor,0-15-58,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64750,2022-11-10,1254368/22,4630,1000,500,137.49996,274.99992,Concurso,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64764,2022-11-10,1256172/22,37147,1280,640,73.92,147.84,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E65056,2022-11-10,1254210/22,33533,210,3,0.989571,69.26997,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65486,2022-11-10,1256029/22,33110,30,10,4.6178,13.8534,Concurso,0-4-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E65894,2022-11-10,1254273/22,157028.4,390,10,34.98,1364.22,Concurso,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E69682,2022-11-10,1256203/22,166680.2,110,10,131.89,1450.79,Concurso,0-10-1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E99808,2022-11-10,1254472/22,178567.1,20,10,62.595,125.19,Concurso,0-14-24,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691,2015-11-11,876023/15,400403,20,10,102.803729,205.607458,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64751,2015-11-11,875975/15,1624W,2800,400,44.0,308.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
B41691,2016-11-11,1031626/16,400403,50,10,102.802,514.01,Concurso,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64898,2016-11-11,1031331/16,0037447,700,350,577.5,1155.0,Concurso,0-11-118,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E64946,2016-11-11,1031891/16,66800248,180,60,99.0,297.0,Concurso,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64983,2016-11-11,1031838/16,157027.7,210,10,17.259,362.439,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E67835,2016-11-11,1031890/16,66974941,300,100,20.37037,61.11111,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E64544,2019-11-11,1053092/19,420621,150,10,42.9,643.5,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64932,2019-11-11,1052976/19,39001,90,5,5.24537,94.41666,Compra menor,0-18-1,ALMACENABLE,HIDROGEL-37
E64751,2019-11-11,1052277/19,1624W,800,400,44.0,88.0,Compra menor,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64911,2019-11-11,1053114/19,20701,600,300,792.0,1584.0,Compra menor,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64946,2019-11-11,1053916/19,66800248,120,60,99.0,198.0,Concurso,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64983,2019-11-11,1053750/19,157027.7,180,10,17.259,310.662,Compra menor,0-4-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2019-11-11,1052969/19,33533,1008,3,1.28271,430.99056,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65159,2019-11-11,1053373/19,281 421,5000,1000,10.461204,52.30602,Compra menor,0-18-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E66071,2019-11-11,1053092/19,420680,120,10,20.9,250.8,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2019-11-11,1052976/19,33436,80,10,28.16,225.28,Compra menor,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2019-11-11,1053747/19,178565.7,100,10,47.3,473.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2019-11-11,1053749/19,178565.7,50,10,47.3,236.5,Compra menor,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
B40558,2020-11-11,1212205/20,400505,4,1,9.9,39.6,Compra menor,0-9-74,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2020-11-11,1214932/20,400403,60,10,102.802,616.812,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64488,2020-11-11,1214501/20,284300,550,50,330.004125,3630.045375,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64544,2020-11-11,1214128/20,420621,150,10,42.349958,635.24937,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64543,2020-11-11,1214340/20,403770,30,5,12.1,72.6,Compra menor,0-3-186,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2020-11-11,1214126/20,413568,150,5,26.399925,791.99775,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64663,2020-11-11,1214132/20,413568,225,5,26.399925,1187.996625,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485,2020-11-11,1214131/20,33115,45,5,5.6529,50.8761,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E70130,2020-11-11,1214128/20,187662,60,5,11.99,143.88,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64911,2020-11-11,1214200/20,20701,600,300,766.128,1532.256,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64932,2020-11-11,1214610/20,7311,160,40,30.822,123.288,Concurso,0-4-1,ALMACENABLE,HIDROGEL-37
E64932,2020-11-11,1214611/20,7311,150,10,7.7055,115.5825,Concurso,0-18-1,ALMACENABLE,HIDROGEL-37
E64983,2020-11-11,1214422/20,157027.7,60,10,15.345,92.07,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65007,2020-11-11,1214152/20,20415,50,50,215.325,215.325,Compra menor,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11
E65056,2020-11-11,1214130/20,33533,66,3,0.989571,21.770562,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2020-11-11,1214126/20,420680,200,10,18.59,371.8,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2020-11-11,1214127/20,33436,60,10,27.280155,163.68093,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758,2020-11-11,1214131/20,33436,100,10,27.280155,272.80155,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2020-11-11,1214424/20,178565.7,100,10,47.19,471.9,Concurso,0-4-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2020-11-11,1214425/20,178565.7,50,10,47.19,235.95,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64544,2021-11-11,1144674/21,420621,150,10,42.349958,635.24937,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64751,2021-11-11,1145733/21,4628,1700,100,9.900001,168.300017,Concurso,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E99807,2021-11-11,1145543/21,178565.7,60,10,47.19,283.14,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
F43325,2021-11-11,1143736/21,409761,40,10,543.84,2175.36,Compra menor,1-2-156,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
E64764,2022-11-11,1379770/22,37147,3200,640,73.92,369.6,Compra menor,0-13-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64764,2022-11-11,1379774/22,37147,1280,640,73.92,147.84,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64765,2022-11-11,1379789/22,0037167,1120,560,97.944,195.888,Compra menor,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E66071,2022-11-11,1379620/22,420680,590,10,18.59,1096.81,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E78950,2022-11-11,1380966/22,423289,12,12,77.88,77.88,Compra menor,0-12-101,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2022-11-11,1379558/22,33436,400,10,27.280155,1091.2062,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2022-11-11,1380055/22,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64932,2015-11-12,952328/15,39001,45,5,5.24537,47.20833,Compra menor,0-4-1,ALMACENABLE,HIDROGEL-37
E65485,2015-11-12,952332/15,31150,190,5,8.250039,313.501482,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E64751,2015-11-12,952265/15,1624W,3600,400,44.0,396.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64751,2015-11-12,952262/15,1624W,1600,400,44.0,176.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64911,2015-11-12,952395/15,20701,300,300,792.0,792.0,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
B41691,2017-11-12,941053/17,400403,120,10,102.802,1233.624,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2017-11-12,941507/17,400403,20,10,102.802,205.604,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64761,2017-11-12,940767/17,265868.4,50,5,13.497,134.97,Compra menor,0-0-57,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64946,2017-11-12,941236/17,66800248,120,60,99.0,198.0,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64983,2017-11-12,941130/17,157027.7,210,10,17.259,362.439,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65509,2017-11-12,941130/17,161445.2,80,10,53.888999,431.111992,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E65894,2017-11-12,941130/17,157028.4,200,10,35.189001,703.78002,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2017-11-12,941799/17,420680,150,10,20.9,313.5,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B40558,2018-11-12,1192115/18,400505,10,1,9.9,99.0,Compra menor,0-18-61,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2018-11-12,1191220/18,400403,50,10,102.802,514.01,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2018-11-12,1191223/18,400403,40,10,102.802,411.208,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64488,2018-11-12,1192011/18,284300,400,50,354.754125,2838.033,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64663,2018-11-12,1191339/18,413568,100,100,539.0055,539.0055,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751,2018-11-12,1191163/18,1624W,800,400,44.0,88.0,Compra menor,0-0-2,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64764,2018-11-12,1191549/18,37147,3840,640,60.69888,364.19328,Concurso,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64946,2018-11-12,1192475/18,66800248,110,10,16.5,181.5,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2018-11-12,1191308/18,33533,180,3,1.2828,76.968,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65509,2018-11-12,1191943/18,161445.2,80,10,53.888999,431.111992,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E66071,2018-11-12,1191335/18,420680,100,10,20.9,209.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E69682,2018-11-12,1191939/18,166680.2,140,10,132.0,1848.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E99807,2018-11-12,1191939/18,178565.7,90,10,47.3,425.7,Compra menor,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807,2018-11-12,1191948/18,178565.7,30,10,47.3,141.9,Compra menor,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543,2019-11-12,1152904/19,403770,40,5,12.1,96.8,Compra menor,0-11-153,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2019-11-12,1152440/19,403770,25,5,12.1,60.5,Compra menor,0-12-80,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2019-11-12,1151055/19,413568,175,5,26.950275,943.259625,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E67462,2019-11-12,1152908/19,152026.5,10,10,65.56,65.56,Compra menor,0-11-153,,APOSITO DE HIDROCOLOIDE C/ PLATA-5
E78950,2019-11-12,1150311/19,TR101,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
B41691,2020-11-12,1326677/20,400403,50,10,102.802,514.01,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64983,2020-11-12,1327589/20,157027.7,500,10,15.345,767.25,Concurso,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
B41691,2015-12-01,16357/15,400403,20,10,102.803729,205.607458,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E65894,2015-12-01,16418/15,157028.4,200,10,35.2,704.0,Compra menor,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
B41691,2016-12-01,17481/16,400403,70,10,102.803729,719.626103,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2016-12-01,17483/16,400403,20,10,102.803729,205.607458,Compra menor,0-6-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64932,2016-12-01,17575/16,39001,40,5,5.24537,41.96296,Compra menor,0-4-1,ALMACENABLE,HIDROGEL-37
E64911,2016-12-01,17617/16,20701,300,300,792.0,792.0,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64946,2016-12-01,17827/16,66800248,50,10,18.7,93.5,Concurso,0-6-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64946,2016-12-01,17823/16,66800248,80,10,18.7,149.6,Concurso,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64983,2016-12-01,17685/16,157027.7,1020,10,17.27,1761.54,Compra menor,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65159,2016-12-01,17682/16,281 421,2000,1000,10.461204,20.922408,Compra menor,0-10-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E66071,2016-12-01,17571/16,420680,160,10,20.9,334.4,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E64543,2017-12-01,22361/17,403770,5,5,12.1,12.1,Compra menor,0-11-113,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E65056,2017-12-01,21315/17,3533,264,3,1.8513,162.9144,Compra menor,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E66071,2017-12-01,21313/17,420680,200,10,20.9,418.0,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2017-12-01,21424/17,MAP190,160,10,61.40211,982.43376,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
B40558,2018-12-01,29194/18,400505,10,1,9.9,99.0,Compra menor,0-18-61,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64932,2018-12-01,28496/18,39001,400,5,5.24537,419.6296,Compra menor,0-10-1,ALMACENABLE,HIDROGEL-37
E64946,2018-12-01,29254/18,66800248,60,60,99.0,99.0,Concurso,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65486,2018-12-01,28495/18,33110,800,10,5.3416,427.328,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E73753,2018-12-01,28647/18,MAP190,180,10,61.40211,1105.23798,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E64543,2021-12-01,34672/21,403770,25,5,12.1,60.5,Compra menor,0-12-123,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2021-12-01,32183/21,413568,205,5,26.399925,1082.396925,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E70130,2021-12-01,34527/21,187662,130,5,11.99,311.74,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
F43580,2021-12-01,33286/21,409729,5,5,324.148,324.148,Compra menor,1-2-59,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2021-12-01,34671/21,409729,10,5,324.148,648.296,Compra menor,0-12-123,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2021-12-01,34671/21,409726,10,5,342.166,684.332,Compra menor,0-12-123,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E78950,2021-12-01,34675/21,TR101,12,12,77.88,77.88,Compra menor,0-12-141,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99807,2021-12-01,32325/21,178565.7,130,10,47.19,613.47,Concurso,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64488,2022-12-01,26944/22,284300,450,50,330.004125,2970.037125,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64663,2022-12-01,29180/22,413568,195,5,26.399925,1029.597075,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
F43580,2022-12-01,26455/22,409729,5,5,324.148,324.148,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2022-12-01,26143/22,409729,5,5,324.148,324.148,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2022-12-01,26174/22,409729,5,5,324.148,324.148,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2022-12-01,26245/22,409729,5,5,324.148,324.148,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580,2022-12-01,26282/22,409729,5,5,324.148,324.148,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581,2022-12-01,26455/22,409726,20,5,342.166,1368.664,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2022-12-01,26174/22,409726,20,5,342.166,1368.664,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2022-12-01,26194/22,409726,10,5,342.166,684.332,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F43581,2022-12-01,26245/22,409726,20,5,342.166,1368.664,Compra menor,0-11-113,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
E64932,2022-12-01,29541/22,7311,80,40,30.822,61.644,Concurso,0-18-1,ALMACENABLE,HIDROGEL-37
E64932,2022-12-01,30685/22,7311,250,10,7.7055,192.6375,Concurso,0-10-1,ALMACENABLE,HIDROGEL-37
E64946,2022-12-01,28778/22,34100,100,10,13.959,139.59,Concurso,0-0-2,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64983,2022-12-01,29373/22,157027.7,200,10,15.345,306.9,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65007,2022-12-01,30617/22,20415,100,50,215.325,430.65,Compra menor,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11
E65894,2022-12-01,26942/22,157028.4,370,10,34.98,1294.26,Concurso,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2022-12-01,29181/22,420680,1000,10,18.59,1859.0,Concurso,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2022-12-01,28774/22,33436,60,10,27.280155,163.68093,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2022-12-01,29373/22,178565.7,90,10,47.19,424.71,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64543,2015-12-02,106042/15,403770,5,5,12.1,12.1,Compra menor,0-11-63,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2015-12-02,105196/15,413568,250,5,29.15,1457.5,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64940,2015-12-02,105392/15,291010,210,70,493.416,1480.248,Compra menor,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
B41691,2016-12-02,105305/16,400403,40,10,102.803729,411.214916,Compra menor,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2016-12-02,105392/16,413568,400,5,29.15,2332.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932,2016-12-02,105395/16,39001,350,5,5.24537,367.1759,Compra menor,0-13-1,ALMACENABLE,HIDROGEL-37
E65485,2016-12-02,105390/16,31150,170,5,8.250039,280.501326,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E70130,2016-12-02,105392/16,187662,400,5,14.85,1188.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64764,2016-12-02,105493/16,37147,640,640,68.288,68.288,Compra menor,0-0-2,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64911,2016-12-02,105450/16,20701,900,300,792.0,2376.0,Concurso,0-13-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E66071,2016-12-02,105392/16,420680,700,10,20.9,1463.0,Compra menor,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B41691,2018-12-02,124881/18,400403,70,10,102.802,719.614,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64543,2018-12-02,125114/18,403770,50,5,12.1,121.0,Compra menor,0-18-173,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2018-12-02,125039/18,413568,190,5,26.950275,1024.11045,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932,2018-12-02,124968/18,39001,260,5,5.24537,272.75924,Compra menor,0-10-1,ALMACENABLE,HIDROGEL-37
E64751,2018-12-02,124872/18,1624W,2000,400,44.0,220.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64946,2018-12-02,125263/18,66800248,110,10,16.5,181.5,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65486,2018-12-02,124970/18,33110,700,10,5.3416,373.912,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E65509,2018-12-02,125152/18,161445.2,90,10,53.888999,485.000991,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E65894,2018-12-02,125152/18,157028.4,210,10,35.189001,738.969021,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E78950,2018-12-02,125552/18,TR101,12,12,77.88,77.88,Compra menor,0-12-154,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
B41691,2019-12-02,133650/19,400403,80,10,102.802,822.416,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2019-12-02,133652/19,400403,100,10,102.802,1028.02,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2019-12-02,133802/19,413568,180,5,26.950275,970.2099,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485,2019-12-02,133714/19,33115,50,5,6.599996,65.99996,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
